Date,Open,High,Low,Close,Volume,Ticker
2025-10-17,247.5481624372989,252.89796599708643,246.79958926324147,251.81002807617188,49147000,AAPL
2025-10-20,255.4032084113237,263.87706298772724,255.14370850365398,261.7411193847656,90483000,AAPL
2025-10-21,261.3817895915523,264.7853058703715,261.3318664386604,262.27008056640625,46695900,AAPL
2025-10-22,262.15033525743416,262.349966966352,254.94406918261987,257.9583435058594,45015300,AAPL
2025-10-23,259.4454820834593,260.12418111371363,257.51916110368444,259.0861511230469,32754900,AAPL
2025-10-24,260.69313376057823,263.62754335723145,258.68694768993146,262.3200378417969,38253700,AAPL
2025-10-27,264.37609822840903,268.60802232244004,264.1465248140549,268.2986145019531,44888200,AAPL
2025-10-28,268.4782600095115,269.3765722048576,267.63986169210665,268.4882507324219,41534800,AAPL
2025-10-29,268.76770579477784,270.8936584399069,266.6018207191691,269.1869201660156,51086700,AAPL
2025-10-30,271.4725408872279,273.6184749716116,267.969239224885,270.8836669921875,69886500,AAPL
2025-10-31,276.4630533049319,276.79244258078194,268.647962249571,269.85565185546875,86167100,AAPL
2025-11-03,269.90556627002525,270.33474092754267,265.74348587775046,268.53814697265625,50194600,AAPL
2025-11-04,267.8195068636227,270.9734988318123,267.11086611942017,269.5262756347656,49274800,AAPL
2025-11-05,268.0989800730272,271.18312844251227,266.4221834255846,269.6260986328125,43683100,AAPL
2025-11-06,267.38037702601645,272.8798740142925,267.38037702601645,269.25677490234375,51204000,AAPL
2025-11-07,269.28671541495146,271.7719991063764,266.26248096015127,267.9592590332031,48227400,AAPL
2025-11-10,268.7085692371889,273.4741297822401,267.20997142836535,269.1781311035156,41312400,AAPL
2025-11-11,269.55775905965567,275.65206242273547,269.5477586519058,274.99267578125,46208300,AAPL
2025-11-12,274.74292397164845,275.4722525277038,271.4460210796085,273.21435546875,48398000,AAPL
2025-11-13,273.85374352181776,276.4413491841305,271.83564282199285,272.6948547363281,49602800,AAPL
2025-11-14,270.7965900477885,275.70200347225597,269.3479639093673,272.15533447265625,47431300,AAPL
2025-11-17,268.5687054184609,270.2371271729127,265.48159771217263,267.2099609375,45018300,AAPL
2025-11-18,269.7376065335732,270.4569347049811,265.0719890725528,267.19000244140625,45677300,AAPL
2025-11-19,265.2817633125939,271.9555110777923,265.2517925781922,268.3089294433594,40424500,AAPL
2025-11-20,270.5768036466949,275.17250947675234,265.67142054546326,266.0010986328125,45823600,AAPL
2025-11-21,265.70137680880595,273.0744516711978,265.4216397990326,271.2361755371094,59030800,AAPL
2025-11-24,270.64675212306133,276.7410558404627,270.64675212306133,275.6620788574219,65585800,AAPL
2025-11-25,275.012667049666,280.1179060838009,274.9926967216935,276.7110900878906,46914200,AAPL
2025-11-26,276.70108254872224,279.26868736786383,276.3714044558947,277.29052734375,33431400,AAPL
2025-11-28,277.0008150112318,278.73917862681736,275.73198274965245,278.5893249511719,20135600,AAPL
2025-12-01,277.75011957449965,283.1550658399818,275.88187257202503,282.8353576660156,46587700,AAPL
2025-12-02,282.7354345985028,287.1313151163589,282.36578537497866,285.9224548339844,53669500,AAPL
2025-12-03,285.9324708384744,288.35019153510143,283.0351573834178,283.8843688964844,43538700,AAPL
2025-12-04,283.83440686502166,284.46382276925783,278.32954829392816,280.4375915527344,43989100,AAPL
2025-12-05,280.27774306596746,280.8771882481053,277.79005013345267,278.5193786621094,47265800,AAPL
2025-12-08,277.86998437615557,279.4085531850005,275.8918244790692,277.6302185058594,38211800,AAPL
2025-12-09,277.8999627322321,279.7682096639769,276.6611317163261,276.9208679199219,32193300,AAPL
2025-12-10,277.490342786908,279.48847306800184,276.1815698919154,278.5193786621094,33038300,AAPL
2025-12-11,278.83908758708685,279.3286197507982,273.5540244422053,277.77008056640625,33248000,AAPL
2025-12-12,277.64021728323,278.9589906850317,276.5612402656973,278.0198669433594,39532900,AAPL
2025-12-15,279.8880911943856,279.8880911943856,272.5849275039148,273.8537292480469,50409100,AAPL
2025-12-16,272.5649667835892,275.2424541197232,271.53593087885605,274.353271484375,37648600,AAPL
2025-12-17,274.75292651919426,275.90184538512057,271.38608172110213,271.58587646484375,50138700,AAPL
2025-12-18,273.35420232069225,273.374203136776,266.7004552212896,271.935546875,51630700,AAPL
2025-12-19,271.8955859651445,274.34330788170604,269.64768928264715,273.4141845703125,144632000,AAPL
2025-12-22,272.6048920133635,273.62395794129594,270.25711338978425,270.7166748046875,36571800,AAPL
2025-12-23,270.5868091030317,272.2452609569047,269.30800689497966,272.1053771972656,29642000,AAPL
2025-12-24,272.085389177814,275.17249671786806,271.9455359163183,273.55401611328125,17910600,AAPL
2025-12-26,273.9037084592662,275.1125687682936,272.6049054553,273.1444091796875,21521800,AAPL
2025-12-29,272.4350823114352,274.10350406329195,272.0954038139857,273.50408935546875,23715200,AAPL
2025-12-30,272.5549704076282,273.82377221524894,272.02546707967076,272.82470703125,22139600,AAPL
2025-12-31,272.80472532736104,273.42414083736213,271.49595243002375,271.6058349609375,27293600,AAPL
2026-01-02,272.0054842546519,277.58025431004916,268.7485221479618,270.75665283203125,37838100,AAPL
2026-01-05,270.38700744645297,271.25618925068443,265.89121426121545,267.0101623535156,45647200,AAPL
2026-01-06,266.7503924619391,267.2998660934885,261.8749496989937,262.1147155761719,52352100,AAPL
2026-01-07,262.95395138764474,263.4334831315393,259.56710600115036,260.08660888671875,48309800,AAPL
2026-01-08,256.7797203952787,259.0476178563403,255.46096229095477,258.7978515625,50419300,AAPL
2026-01-09,258.8377955175017,259.9667440583015,255.98048371428257,259.1275329589844,39997000,AAPL
2026-01-12,258.9177364764393,261.05572011368304,256.5599267903311,260.0067138671875,45263800,AAPL
2026-01-13,258.4781303943212,261.56523797230057,258.148452318208,260.8059387207031,45730800,AAPL
2026-01-14,259.247418118488,261.57525710051715,256.4700180914029,259.71697998046875,40019400,AAPL
2026-01-15,260.40631875644857,260.7959687899761,256.8096782083212,257.9685974121094,39388600,AAPL
2026-01-16,257.6589020182799,258.6579671912775,254.69167723491495,255.29112243652344,72142800,AAPL
2026-01-20,252.49373739571587,254.55180921698133,243.19244305608962,246.46937561035156,80267500,AAPL
2026-01-21,248.46750904444812,251.3248360900433,244.9507953165175,247.41848754882812,54641700,AAPL
2026-01-22,248.96703988447874,250.76536025794266,247.9180183962477,248.1178436279297,39708300,AAPL
2026-01-23,247.08880782235642,249.17685039145397,244.45126111041233,247.80812072753906,41689000,AAPL
2026-01-26,251.24490015634893,256.32015295784896,249.5664780183616,255.17123413085938,55969200,AAPL
2026-01-27,258.92771692213245,261.70511669708895,257.96859246831417,258.0285339355469,49648300,AAPL
2026-01-28,257.409147241713,258.61800761819165,254.27208306792676,256.2002868652344,41288000,AAPL
2026-01-29,257.75880668092503,259.4072580677027,254.17216647920577,258.0385437011719,67253000,AAPL
2026-01-30,254.93144331105526,261.6551472598355,251.94423313215475,259.2374267578125,92443400,AAPL
2026-02-02,259.7869174093499,270.2371306501278,258.9676766447768,269.7575988769531,73913400,AAPL
2026-02-03,268.9483513556569,271.6258386480508,267.3598109321867,269.22808837890625,64394700,AAPL
2026-02-04,272.03545112075,278.68922850453845,272.03545112075,276.23150634765625,90545700,AAPL
2026-02-05,277.86999494352693,279.2387093202658,272.97458180817284,275.6520690917969,52977400,AAPL
2026-02-06,276.8609202349588,280.6473855638201,276.67109542368036,277.8599853515625,50453400,AAPL
2026-02-09,277.9100036621094,278.20001220703125,271.70001220703125,274.6199951171875,44623400,AAPL
2026-02-10,274.8900146484375,275.3699951171875,272.94000244140625,273.67999267578125,34376900,AAPL
2026-02-11,274.70001220703125,280.17999267578125,274.45001220703125,275.5,51931300,AAPL
2026-02-12,275.5899963378906,275.7200012207031,260.17999267578125,261.7300109863281,81077200,AAPL
2026-02-13,262.010009765625,262.2300109863281,255.4499969482422,255.77999877929688,56290700,AAPL
2026-02-17,258.04998779296875,266.2900085449219,255.5399932861328,263.8800048828125,58469100,AAPL
2026-02-18,263.6000061035156,266.82000732421875,262.45001220703125,264.3500061035156,34203300,AAPL
2026-02-19,262.6000061035156,264.4800109863281,260.04998779296875,260.5799865722656,30845300,AAPL
2026-02-20,258.9700012207031,264.75,258.1600036621094,264.5799865722656,42070500,AAPL
2026-02-23,263.489990234375,269.42999267578125,263.3800048828125,266.17999267578125,37308200,AAPL
2026-02-24,267.8599853515625,274.8900146484375,267.7099914550781,272.1400146484375,47014600,AAPL
2026-02-25,271.7799987792969,274.94000244140625,271.04998779296875,274.2300109863281,33714300,AAPL
2026-02-26,274.95001220703125,276.1099853515625,270.79998779296875,272.95001220703125,32345100,AAPL
2026-02-27,272.80999755859375,272.80999755859375,262.8900146484375,264.17999267578125,72366500,AAPL
2026-03-02,262.4100036621094,266.5299987792969,260.20001220703125,264.7200012207031,41827900,AAPL
2026-03-03,263.4800109863281,265.55999755859375,260.1300048828125,263.75,38568900,AAPL
2026-03-04,264.6499938964844,266.1499938964844,261.4200134277344,262.5199890136719,39803100,AAPL
2026-03-05,260.7900085449219,261.55999755859375,257.25,260.2900085449219,49658600,AAPL
2026-03-06,258.6300048828125,258.7699890136719,254.3699951171875,257.4599914550781,41120000,AAPL
2026-03-09,255.69000244140625,261.1499938964844,253.67999267578125,259.8800048828125,38218500,AAPL
2026-03-10,257.6499938964844,262.4800109863281,256.95001220703125,260.8299865722656,30590800,AAPL
2026-03-11,261.0899963378906,262.1300048828125,259.54998779296875,260.80999755859375,26218900,AAPL
2026-03-12,258.6600036621094,258.95001220703125,254.17999267578125,255.75999450683594,40794000,AAPL
2026-03-13,255.47999572753906,256.3299865722656,249.52000427246094,250.1199951171875,36930000,AAPL
2026-03-16,252.11000061035156,253.88999938964844,249.8800048828125,252.82000732421875,32074200,AAPL
2026-03-17,252.9600067138672,255.1300048828125,252.17999267578125,254.22999572753906,32361600,AAPL
2026-03-18,252.6300048828125,254.94000244140625,249.0,249.94000244140625,35757900,AAPL
2026-03-19,249.39999389648438,251.8300018310547,247.3000030517578,248.9600067138672,34864100,AAPL
2026-03-20,247.97999572753906,249.1999969482422,246.0,247.99000549316406,88331100,AAPL
2026-03-23,253.97000122070312,254.60000610351562,250.27999877929688,251.49000549316406,40546100,AAPL
2026-03-24,250.35000610351562,254.8300018310547,249.5500030517578,251.63999938964844,45152300,AAPL
2026-03-25,254.10000610351562,255.0,251.60000610351562,252.6199951171875,28476700,AAPL
2026-03-26,252.1199951171875,257.0,250.77000427246094,252.88999938964844,41796700,AAPL
2026-03-27,253.89999389648438,255.49000549316406,248.07000732421875,248.8000030517578,47900000,AAPL
2026-03-30,250.07000732421875,250.8699951171875,245.50999450683594,246.6300048828125,39446200,AAPL
2026-03-31,247.91000366210938,255.47999572753906,247.10000610351562,253.7899932861328,49598100,AAPL
2026-04-01,254.0800018310547,256.17999267578125,253.3300018310547,255.6300048828125,40059400,AAPL
2026-04-02,254.1999969482422,256.1300048828125,250.64999389648438,255.9199981689453,31289400,AAPL
2026-04-06,256.510009765625,262.1600036621094,256.4599914550781,258.8599853515625,29329900,AAPL
2026-04-07,256.1600036621094,256.20001220703125,245.6999969482422,253.5,62148000,AAPL
2026-04-08,258.45001220703125,259.75,256.5299987792969,258.8999938964844,41032800,AAPL
2026-04-09,259.0,261.1199951171875,256.07000732421875,260.489990234375,28121600,AAPL
2025-07-01,493.602615314542,495.17347659984546,488.14433277768,489.2081298828125,19945400,MSFT
2025-07-02,487.1600396387865,490.6497772469701,485.87751191483574,488.2536926269531,16319600,MSFT
2025-07-03,490.9580057562307,497.2415119784696,490.59014753996934,495.9589538574219,13984800,MSFT
2025-07-07,494.50736527479916,495.8694479262707,492.36978876052433,494.84539794921875,13981600,MSFT
2025-07-08,494.36815380384166,495.3226311177228,491.25622643335066,493.7517395019531,11846600,MSFT
2025-07-09,497.41047691930333,503.8530622357068,496.85371365827956,500.6019592285156,18659500,MSFT
2025-07-10,500.14458849842043,501.52657502305914,494.87521114411277,498.58367919921875,16492100,MSFT
2025-07-11,495.59106078877636,502.1131707269345,494.9249170598048,500.4130554199219,16459500,MSFT
2025-07-14,498.6234399223271,501.05930198422453,498.1362796464767,500.1147766113281,12058800,MSFT
2025-07-15,500.11477392946824,505.36427783294863,499.88612172349406,502.89862060546875,14927200,MSFT
2025-07-16,502.26227638441253,503.7933904598671,498.99129994586445,502.6997375488281,15154400,MSFT
2025-07-17,502.75940886082554,510.40499725185873,502.6997578215743,508.7446594238281,17503100,MSFT
2025-07-18,511.50859420333654,511.6677041033988,504.499323712682,507.10418701171875,21209700,MSFT
2025-07-21,503.7834473494323,509.132409924825,502.630143381304,507.1141052246094,14066800,MSFT
2025-07-22,508.01886761548803,508.2475501614973,502.3517761230469,502.3517761230469,13868600,MSFT
2025-07-23,503.8232561388069,503.8630336136484,497.80821016060554,502.9483337402344,16396600,MSFT
2025-07-24,505.83155299665924,510.70324664183266,504.370041868975,507.92938232421875,16107000,MSFT
2025-07-25,509.51021364184703,515.2966076642933,507.41241445610984,510.74310302734375,19125700,MSFT
2025-07-28,511.110930710653,512.0256002286585,507.17377997770546,509.5400390625,14308000,MSFT
2025-07-29,512.5525759685828,514.6304711522027,508.60547322287385,509.6096496582031,16469200,MSFT
2025-07-30,512.1946027794743,512.9701269930791,506.49771598970693,510.2757568359375,26380400,MSFT
2025-07-31,552.0232408256204,552.2420017670738,528.8280273057109,530.4187622070312,51617300,MSFT
2025-08-01,531.9101275902764,532.7054950837879,517.8517780654563,521.0830078125,28977600,MSFT
2025-08-04,525.218957545317,535.141297909759,525.0797515616827,532.54638671875,25349000,MSFT
2025-08-05,534.077432699505,534.196734767709,524.194840165689,524.701904296875,19171600,MSFT
2025-08-06,527.8338028961505,528.6291703469228,521.0034855448089,521.908203125,21355700,MSFT
2025-08-07,523.757448292983,525.0400367197672,514.5608717763297,517.8319091796875,16079100,MSFT
2025-08-08,519.5817267008259,521.629826851029,516.4101479520375,519.0249633789062,15531000,MSFT
2025-08-11,519.2834381856256,524.5429245664681,516.7183220142601,518.7565307617188,20194400,MSFT
2025-08-12,520.7250669698358,527.9132904806338,519.6811434112465,526.183349609375,18667000,MSFT
2025-08-13,529.0368026236954,529.6234217995657,516.3703917601634,517.5734252929688,19619200,MSFT
2025-08-14,519.5418962511537,522.9123315064297,517.1358902118243,519.4623413085938,20269100,MSFT
2025-08-15,519.7507304052322,523.0614541020369,516.0820397908819,517.1657104492188,25213300,MSFT
2025-08-18,518.5775217659684,519.8003983365775,511.0512359172718,514.1134033203125,23760600,MSFT
2025-08-19,512.0256106523992,512.1846598699071,505.61285057663105,506.8258056640625,21481000,MSFT
2025-08-20,506.925219770199,508.0486982628479,501.52658824278717,502.7991943359375,27723000,MSFT
2025-08-21,501.6041452591809,505.5278315490841,500.6381609615915,502.15185546875,18443300,MSFT
2025-08-22,502.1618461633245,508.6150227226763,500.32946944945456,505.1295166015625,24324200,MSFT
2025-08-25,504.5319946732823,506.0855321115255,502.0323791323648,502.17181396484375,21638600,MSFT
2025-08-26,502.2713680297872,502.88882606141556,496.4456179190968,499.96099853515625,30835700,MSFT
2025-08-27,499.9211487290224,505.1892506185915,497.82983904056124,504.6415100097656,17277900,MSFT
2025-08-28,504.9900522378754,508.9734875719172,503.4066403395377,507.5295104980469,18015600,MSFT
2025-08-29,506.5535790393771,507.4896888132377,502.40083415821226,504.59173583984375,20961600,MSFT
2025-09-02,498.3974910813857,503.90458943006223,494.75264396148896,503.0282287597656,18128000,MSFT
2025-09-03,501.70375627159575,505.68719181229375,500.2398424947412,503.2572937011719,16345100,MSFT
2025-09-04,502.2116394820944,506.04570238922344,501.0664078062513,505.866455078125,15509500,MSFT
2025-09-05,506.9619070760115,509.8498918622262,490.3310509759443,492.9501647949219,31994800,MSFT
2025-09-08,496.04724781279185,499.1244784694731,492.9800158612091,496.13690185546875,16771000,MSFT
2025-09-09,499.3535217605099,500.17013335375145,495.6389875077243,496.3460388183594,14410500,MSFT
2025-09-10,500.8971201283455,501.1460848531792,494.6630336933239,498.29791259765625,21611800,MSFT
2025-09-11,500.17012751524385,501.08633106619584,495.8182290284252,498.9352722167969,18881600,MSFT
2025-09-12,504.55191069082485,510.42747218178897,501.7635178992086,507.7884521484375,23624900,MSFT
2025-09-15,506.68306017742736,513.3353599697668,504.9004642300766,513.225830078125,17143800,MSFT
2025-09-16,514.7395367165727,515.0880630075219,506.4938265025834,506.9320068359375,19711900,MSFT
2025-09-17,508.5054498653079,509.1726886784055,503.8348693472275,507.9079284667969,15816600,MSFT
2025-09-18,509.37184097126715,510.9453149965379,505.55771489166153,506.3444519042969,18913700,MSFT
2025-09-19,508.44568153944795,517.1494779837726,508.1967168320822,515.78515625,52474100,MSFT
2025-09-22,513.4548737162081,515.5959337012963,510.4174557013089,512.319580078125,20009300,MSFT
2025-09-23,511.67229848312854,512.4590659268906,505.2091838485409,507.1212463378906,19799600,MSFT
2025-09-24,508.26644250853604,510.35772177145367,504.82077941210207,508.0373840332031,13533700,MSFT
2025-09-25,506.1950582100621,507.89799878212006,502.94857891661616,504.9303283691406,15786500,MSFT
2025-09-26,507.94778361103766,511.8117209714621,504.52202659403474,509.34197998046875,16213100,MSFT
2025-09-29,509.3817950243417,514.7096154882738,506.77264973451184,512.4689331054688,17617800,MSFT
2025-09-30,511.11459757878936,516.0142062084105,507.54943619028296,515.8051147460938,19728200,MSFT
2025-10-01,512.6681599915194,518.3545363078492,509.5710533372991,517.557861328125,22632300,MSFT
2025-10-02,515.496404228155,519.439966484546,508.5652045551738,513.604248046875,21222900,MSFT
2025-10-03,514.9585548343116,518.3345307125708,512.8672756929882,515.20751953125,15112300,MSFT
2025-10-06,516.4623876768178,528.8309994124726,516.0541122577388,526.3811645507812,21388600,MSFT
2025-10-07,526.1022689962125,527.6060256392368,519.2806599401652,521.8101196289062,14615200,MSFT
2025-10-08,521.1130687043808,524.7678538085896,520.923853084141,522.676513671875,13363400,MSFT
2025-10-09,520.1769452354545,522.158694647609,515.2574000210162,520.2366943359375,18343600,MSFT
2025-10-10,517.4881335274953,521.4118200258811,507.5195762105422,508.84405517578125,24133800,MSFT
2025-10-13,514.2714464494894,514.2714464494894,509.56105349845876,511.9212341308594,14284200,MSFT
2025-10-14,508.11707238992415,513.1461778212379,503.9045785101632,511.4432373046875,14684300,MSFT
2025-10-15,512.8274957075639,515.0482414945574,507.888013925759,511.3038024902344,14694700,MSFT
2025-10-16,510.4573477017149,514.7096236704256,506.02576365101777,509.4913330078125,15559600,MSFT
2025-10-17,506.93203901166436,513.3453425707617,505.2091921192977,511.4532470703125,19867800,MSFT
2025-10-20,512.4788764440519,516.5519656323323,511.30377036778043,514.6498413085938,14665600,MSFT
2025-10-21,515.3569857054445,516.5420602391357,510.91543308707116,515.5162963867188,15586200,MSFT
2025-10-22,518.9919195722497,523.0549803520576,515.5661623300699,518.3843994140625,18962700,MSFT
2025-10-23,520.2964530626382,521.7802730707533,516.4623598997719,518.404296875,14023500,MSFT
2025-10-24,520.6250388201142,523.1744351060786,518.5536961256696,521.441650390625,15532400,MSFT
2025-10-27,529.577902779321,532.3662956890146,526.819354031342,529.3189697265625,18734700,MSFT
2025-10-28,547.7224103521172,551.4269763883988,538.5306518978505,539.8252563476562,29986700,MSFT
2025-10-29,542.6833492925585,544.0078586434945,534.507325873603,539.307373046875,36023000,MSFT
2025-10-30,528.2831883129468,532.7545848667123,519.9578228356851,523.582763671875,41023100,MSFT
2025-10-31,526.6898137654194,527.1279940743384,512.9668501497666,515.6656494140625,34006400,MSFT
2025-11-03,517.657371934483,522.7860691817526,512.4590180581705,514.888916015625,22374700,MSFT
2025-11-04,509.6407695643784,513.4150529816625,505.73698923396887,512.2001342773438,20958700,MSFT
2025-11-05,511.17434154282535,512.6980347767452,504.4821687767013,505.0597839355469,23024300,MSFT
2025-11-06,503.5659922381216,503.6058351018555,493.75677643867937,495.04144287109375,27406500,MSFT
2025-11-07,494.89207027354036,497.31199999791255,491.2073803526309,494.7626037597656,24019800,MSFT
2025-11-10,497.9692613740871,504.7510576229119,496.73437575016374,503.9045715332031,26101500,MSFT
2025-11-11,502.70954902224156,507.48968986721945,500.26971300797675,506.573486328125,17980000,MSFT
2025-11-12,507.2506574723947,509.5511194130969,497.05307240824305,509.0233154296875,26574900,MSFT
2025-11-13,508.1967287528611,511.3735209246628,499.2140928412288,501.205810546875,25273100,MSFT
2025-11-14,496.166765720741,509.4813936811572,495.3800287197931,508.0672607421875,28505700,MSFT
2025-11-17,506.34444359286346,509.9992285471841,502.8190947602184,505.3883972167969,19092800,MSFT
